restaurantID,name,location,reviewCount,rating,categories,address,Hours,GoodforKids,AcceptsCreditCards,Parking,Attire,GoodforGroups,PriceRange,TakesReservations,Delivery,Takeout,WaiterService,OutdoorSeating,WiFi,GoodFor,Alcohol,NoiseLevel,Ambience,HasTV,Caters,WheelchairAccessible,webSite,phoneNumber,filReviewCount
0T0duD3SSxYq5URTiYD6ow,"Au Bon Pain","Au Bon Pain - Chicago, IL",10,3,"Food, Bakeries, Restaurants, Sandwiches, METADATA","181 W Madison St Lobby 3 (between La Salle St & Wells St) Chicago, IL 60602","Mon-Fri 6 am - 6 pm",,,,Casual,,,,,,,,,,,,,,,,,"(312) 578-0120",0
0twBHr1MbmS1EkeIrKmNQw,CVS,"CVS - Near West Side - Chicago, IL",6,3,"Shopping, Drugstores, METADATA","400 West Madison St (at Riverside Plz) Chicago, IL 60606 Neighborhood: Near West Side",,,Yes,,,,$$,,,,,,,,,,,,,,http://cvs.com,"(312) 474-1051",1
0w-Ge6WGb5qSID4QeWQzEQ,"Spa Cafe","Spa Cafe - CLOSED - The Loop - Chicago, IL",84,4,"Food, Coffee & Tea, Restaurants, American (New), Gluten-Free, METADATA","112 W Monroe St (at Michigan Ave) Chicago, IL 60603 Neighborhood: The Loop",,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,Free,Lunch,No,,,,,Yes,http://www.spacafe.com,"(312) 551-0000",8
0wo34gZH3aYIoQEDeNtycg,"Payless Shoesource","Payless Shoesource - The Loop - Chicago, IL",3,4,"Shopping, Fashion, Shoe Stores, METADATA","220 S State St Lowr Chicago, IL 60604",,,Yes,,,,$,,,,,,,,,,,,,Yes,,"(312) 427-4286",0
0yP87uAYtYR4KpumVdAFEw,"The Grille on State","The Grille on State - CLOSED - South Loop - Chicago, IL",4,2,"Restaurants, American (New), METADATA","823 S State St (between 8th St & Polk St) Chicago, IL 60605 Neighborhood: South Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 922-0900",0
0yvGouZR5QGbi9em_98xRQ,"Associated Allergists & Asthma Specialists Ltd","Associated Allergists & Asthma Specialists Ltd - The Loop - Chicago, IL",4,2,"Health and Medical, Doctors, METADATA","111 N Wabash Ave Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 332-4292",2
0Z1sv9jRKD57-zNYYgTeJg,"Yelp Rises To The Top Elite Event @ Phoenix Lounge","Yelp Rises To The Top Elite Event @ Phoenix Lounge - The Loop - Chicago, IL",73,5,"Local Flavor, METADATA","201 N State St (between Lake St & Haddock Pl) Chicago, IL 60601 Neighborhood: The Loop",,No,,,,,,,,,,,,,,,,,,,http://communityblog.yelp.com/2010â€¦,"(312) 467-0200",1
1-3Z-Rb6smVQas_d0gSa3A,"Laurie M Schumacher DDS","Laurie M Schumacher DDS - The Loop - Chicago, IL",3,4,"Health and Medical, Dentists, METADATA","Sears Tower 233 S Wacker Dr, LL1 Chicago, IL 60606 Neighborhood: The Loop","Mon-Tue, Thu-Fri 8 am - 4 pm",,,,,,,,,,,,,,,,,,,,http://searstowerdentist.com/,"(312) 441-0096",5
1-FI7W_1TmnahScEz19RhA,"AAA-Chicago Motor Club","AAA-Chicago Motor Club - Chicago, IL",18,4,"Automotive, Towing, Auto Repair, METADATA","100 W Ran Chicago, IL 60601",,,,,,,,,,,,,,,,,,,,,,"(312) 372-1824",6
1-rozNwZ2AEU9AQJ2HTOUQ,"At & T Broadband","At & T Broadband - Near West Side - Chicago, IL",33,2,"Add, METADATA","10 S Canal St (between Arcade Pl & Madison St) Chicago, IL 60606 Neighborhood: Near West Side",,,,,,,,,,,,,,,,,,,,,,"(312) 906-9386",4
11aZIVYHsc_xb43lGHgGbQ,"Toss Hair Salon","Toss Hair Salon - Near Southside - Chicago, IL",17,4,"Beauty and Spas, Hair Salons, METADATA","60 E 13th Street Chicago, IL 60605 Neighborhood: Near Southside",,Yes,Yes,Street,,,$$$,,,,,,,,,,,,,Yes,,"(312) 986-8677",17
12YOCJb0zuKue-F7ysHGSg,"BomBon 4","BomBon 4 - CLOSED - The Loop - Chicago, IL",50,5,"Restaurants, Mexican, METADATA","170 W Washington St (between La Salle St & Wells St) Chicago, IL 60602 Neighborhood: The Loop",,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,Yes,No,,Lunch,No,,,,,Yes,http://www.bomboncafe.com,"(312) 781-2788",1
13H1Buaj31mBwLgopGE3xQ,"Au Bon Pain","Au Bon Pain - Near West Side - Chicago, IL",3,3,"Food, Bakeries, Restaurants, Sandwiches, METADATA","210 S Canal St (between Adams St & Milwaukee Ave) Chicago, IL 60606 Neighborhood: Near West Side",,No,,,,,,,,,,,,,No,,,,,,,,1
13kjjg4RptOJ4U9UYM_rrw,"AT&T Local Service","AT&T Local Service - The Loop - Chicago, IL",9,1,"Add, METADATA","180 N Stetson Avenue Fl 34 Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 240-0327",4
1AjGTOFmlU2hwybShRh4hQ,"Encore Liquid Lounge","Encore Liquid Lounge - The Loop - Chicago, IL",77,4,"Nightlife, Bars, Lounges, Restaurants, American (New), METADATA","171 W Randolph St (between Beaubien Ct & Stetson Ave) Chicago, IL 60601 Neighborhood: The Loop","Mon-Fri 11 am - 12 am Sat 4 pm - 1 am",No,Yes,"Street, Valet",Casual,Yes,$$,No,No,Yes,Yes,No,,Lunch,"Full Bar",Average,,Yes,,Yes,http://www.encorechicago.com,"(312) 338-3788",2
1Bk1hgF4dRutIm2srql7Kg,"Harold's Chicken Shack No 77","Harold's Chicken Shack No 77 - CLOSED - The Loop - Chicago, IL",7,3,"Restaurants, Chicken Wings, METADATA","39 N Wells Street Chicago, IL 60606 Neighborhood: The Loop",,Yes,No,,Casual,Yes,$,No,No,Yes,No,,,,,,,,,,,"(312) 345-1200",2
1f7JLbrbquvAEhg0heyKFQ,"High Point Cleaners","High Point Cleaners - The Loop - Chicago, IL",9,4,"Local Services, Dry Cleaning & Laundry, METADATA","201 N Clark St Chicago, IL 60601 Neighborhood: The Loop",,,Yes,,,,$$,,,,,,No,,,,,,,,,"(312) 368-1690",1
1hJYOI26FjCQ-Ce6iKAvug,Cafecito,"Cafecito - South Loop - Chicago, IL",496,5,"Food, Coffee & Tea, Restaurants, Cuban, METADATA","26 E Congress Pkwy (between State St & Plymouth Ct) Chicago, IL 60605 Neighborhood: South Loop","Mon-Fri 7 am - 9 pm Sat-Sun 10 am - 6 pm",Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,Free,Lunch,No,Average,Casual,Yes,Yes,Yes,http://cafecitochicago.com,"(312) 922-2233",25
1iyzE4xlk1HNGkULak5alg,"Public Storage","Public Storage - Near Southside - Chicago, IL",2,3,"Local Services, Self Storage, METADATA","1414 S Wabash Ave (between 14th St & 13th St) Chicago, IL 60605 Neighborhood: Near Southside","Mon-Fri 9:30 am - 6 pm Sat-Sun 9:30 am - 5 pm",,,,,,,,,,,,,,,,,,,,http://www.publicstorage.com,"(866) 677-5147",1
1jSRazECx0xeJs8HT9W_jQ,"Wao Bao","Wao Bao - The Loop - Chicago, IL",12,4,"Food, METADATA","175 W. Jackson Blvd (at Michigan Ave) Chicago, IL 60604 Neighborhood: The Loop",,,Yes,,,,$,,,,,,,,,,,,,Yes,http://www.waobao.com,,0
1Km-oO8bX43gNFeAbGiYTQ,"Kasey's Tavern","Kasey's Tavern - Printer's Row - Chicago, IL",92,4,"Nightlife, Bars, METADATA","701 S Dearborn St (between Harrison St & Polk St) Chicago, IL 60605 Neighborhoods: Printer's Row, South Loop","Mon-Fri, Sun 11 am - 2 am Sat 11 am - 3 am",,Yes,Street,,Yes,$$,,,,,Yes,,,"Full Bar",Average,Casual,Yes,,No,http://www.kaseystavern.com/,"(312) 427-7992",16
1m2ze0cXx2miXKj0VTJuxQ,"Halo For Men","Halo For Men - The Loop - Chicago, IL",27,4,"Beauty and Spas, Hair Salons, Men's Hair Salons, METADATA","70 W Madison Ave (between Garland Ct & Michigan Ave) Chicago, IL 60602 Neighborhood: The Loop","Mon-Fri 10 am - 7 pm",No,Yes,Street,,,$$$,,,,,,,,,,,,,Yes,http://www.halochicago.com,"(312) 606-4256",14
1MfiZuyRzucrxEyIaIXgwg,"Michigan Avenue Tower","Michigan Avenue Tower - Near Southside - Chicago, IL",1,5,"Home Services, Real Estate, Apartments, METADATA","1250 S Michigan Ave Ste A (between Roosevelt Rd & 13th St) Chicago, IL 60605 Neighborhood: Near Southside","Mon-Fri 9 am - 5 pm",,,,,,,,,,,,,,,,,,,,http://www.michiganavenuetower.org,"(312) 583-0600",1
1prznGO3MwE6Yf60xYuwTQ,"Chicago Windy House","Chicago Windy House - Near West Side - Chicago, IL",2,4,"Restaurants, Fast Food, METADATA","2 N. Riverside Plaza #2 Chicago, IL 60606 Neighborhood: Near West Side",,,,,,,,,,,,,,,,,,,,,,"(312) 879-0447",1
1QYw2DpFXY6PqvV7C0GTZw,"Giordano's Pizzeria","Giordano's Pizzeria - The Loop - Chicago, IL",25,3,"Restaurants, Pizza, METADATA","130 E Randolph St (between Beaubien Ct & Stetson Ave) Chicago, IL 60601 Neighborhood: The Loop",,Yes,Yes,,Casual,Yes,$$,,,Yes,Yes,Yes,,Dinner,"Full Bar",Loud,Casual,Yes,Yes,,,"(312) 616-1200",2
1rJZHq8Cce3PJxCte1lalw,"Roti Mediterranean Grill","Roti Mediterranean Grill - The Loop - Chicago, IL",39,4,"Restaurants, Mediterranean, METADATA","200 W Randolph (between Wells St & Franklin St) Chicago, IL 60606 Neighborhood: The Loop","Mon-Fri 11 am - 8 pm Sat 11 am - 4 pm",Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,Yes,No,Lunch,No,"Very Loud",Casual,No,Yes,,http://www.roti.com,"(312) 332-6013",5
1Rvmtp17yoY9cDsEPLYaSg,"Image Nails","Image Nails - The Loop - Chicago, IL",114,3,"Beauty and Spas, Nail Salons, METADATA","25 E Washington St Ste 59 (between State St & Holden Ct) Chicago, IL 60602 Neighborhood: The Loop","Mon-Fri 9 am - 8 pm Sat 10 am - 7 pm",,Yes,Street,,,$$,,,,,,,,,,,,,Yes,http://www.imagenails.net,"(312) 263-1888",154
1S3tW00La1Nphe91vFBjog,"Around the Corner","Around the Corner - CLOSED - The Loop - Chicago, IL",3,5,"Restaurants, METADATA","325 S Franklin St (between Jackson Blvd & Van Buren St) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 341-9405",0
1s6Q6AWIc6f9RVVQ92ZFaw,"Illinois Supreme Court, First Appellate District","Illinois Supreme Court, First Appellate District - The Loop - Chicago, IL",2,4,"Public Services & Government, METADATA","160 N LaSalle St Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.state.il.us/court/appelâ€¦,"(312) 793-5484",0
1s9iSQ4z8yDy9ffGqg81Fw,"Blue Cross Blue Shield","Blue Cross Blue Shield - The Loop - Chicago, IL",17,3,"Health and Medical, METADATA","300 E Randolph St (at Columbus Dr) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.bcbsil.com,"(312) 938-7500",12
1ukE2y-MzEnG-SM3p8Mq0Q,"Protein Bar","Protein Bar - The Loop - Chicago, IL",46,4,"Food, Specialty Food, Health Markets, Juice Bars & Smoothies, Restaurants, Breakfast & Brunch, METADATA","221 W Washington St (between Wells St & Franklin St) Chicago, IL 60606 Neighborhood: The Loop","Mon-Fri 7 am - 8 pm",Yes,Yes,,Casual,Yes,$,No,No,Yes,No,Yes,Free,Lunch,No,Loud,"Trendy, Casual",No,Yes,Yes,http://www.proteinbarchicago.com/,"(312) 265-0532",3
1uqwWskpD_i2Icx0f9S8jg,"Roti Mediterranean Grill","Roti Mediterranean Grill - The Loop - Chicago, IL",102,4,"Restaurants, Mediterranean, METADATA","33 N Dearborn Chicago, IL 60602 Neighborhood: The Loop","Mon-Fri 7 am - 8 pm Sat 10 am - 4 pm",Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,Yes,Free,Lunch,No,Average,Casual,No,Yes,Yes,http://roti.com,"(312) 263-9000",7
1Vglu_Qdgybx7OcwsEqzkw,"Corner Bakery Cafe","Corner Bakery Cafe - The Loop - Chicago, IL",42,3,"Food, Bakeries, Restaurants, Sandwiches, METADATA","35 E Monroe St (between State St & Wabash Ave) Chicago, IL 60603 Neighborhood: The Loop","Mon-Thu 6:30 am - 8 pm Fri-Sat 6:30 am - 9 pm Sun 7 pm - 7 pm",Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,Yes,Free,Breakfast,No,Average,Casual,No,,,http://www.cornerbakerycafe.com,"(312) 372-0072",4
1y1xDvXbO-bKZFgmkMALVA,Lockwood,"Lockwood - The Loop - Chicago, IL",134,4,"Restaurants, American (New), Italian, METADATA","Palmer House Hilton 17 E Monroe St Chicago, IL 60603 Neighborhood: The Loop",,No,Yes,Valet,Dressy,Yes,$$$,Yes,No,No,Yes,No,Paid,Dinner,"Full Bar",Average,"Classy, Upscale",No,No,Yes,http://www.lockwoodrestaurant.com,"(312) 726-7500",14
1yUM4vdxwTDs6EuoZ086Hg,"10 & 30 Sundry","10 & 30 Sundry - The Loop - Chicago, IL",1,3,"Automotive, Gas & Service Stations, Food, Convenience Stores, Restaurants, METADATA","10 & 30 S Wacker Dr Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,,0
1_zkTuPxEFkPAocuiO101w,"Grayline Sightseeing Tours","Grayline Sightseeing Tours - The Loop - Chicago, IL",19,3,"Hotels & Travel, Tours, METADATA","27 E Monroe St Chicago, IL 60603 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.grayline.com,"(312) 251-3107",4
2-Jvw8bADNZ0E-T3tDDrRA,"Ledezma Tailors and Alterations","Ledezma Tailors and Alterations - Near North Side - Chicago, IL",12,5,"Local Services, Sewing & Alterations, METADATA","325 W Ohio 6th Fl Chicago, IL 60601 Neighborhoods: Near North Side, River North",,,Yes,,,,,,,,,,,,,,,,,,,"(773) 499-1552",4
20M9zhLEEnoB0qGsyoSxIA,Crain's,"Crain's - The Loop - Chicago, IL",3,5,"Mass Media, Print Media, METADATA","360 N Michigan Ave (between Lower Wacker Dr & Wacker Dr) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 649-5200",1
20wfxKZnNFsnp2CdB7Eahw,"Endodontics Ltd","Endodontics Ltd - The Loop - Chicago, IL",1,5,"Health and Medical, Dentists, Endodontists, METADATA","55 E Washington St Ste 1230 Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 236-9581",0
210rvDTo_0HSSo5tLr9HMA,"Bash on Wabash","Bash on Wabash - Near Southside - Chicago, IL",8,3,"Local Flavor, METADATA","Wabash at 14th St. Chicago, IL 60605 Neighborhood: Near Southside",,Yes,,,,,,,,,,,,,,,,,,,http://www.greatersouthloop.org/BAâ€¦,,0
21D0_8YEyT7I69iwY6XIlQ,"M Burger","M Burger - The Loop - Chicago, IL",39,3,"Restaurants, Burgers, METADATA","The Atrium Mall 100 W Randolph St Chicago, IL 60601 Neighborhood: The Loop","Mon-Fri 10 am - 5 pm",Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,No,Lunch,No,Average,Casual,No,No,,http://www.mburgerchicago.com/,"(312) 578-1478",4
21f2w6z-FdAjnYu970gn0g,"Au Bon Pain Company","Au Bon Pain Company - Chicago, IL",1,3,"Food, Bakeries, Restaurants, Sandwiches, METADATA","181 W Madison St Lbby 3 (between La Salle St & Wells St) Chicago, IL 60602",,,,,,,,,,,,,,,,,,,,,,"(312) 578-0120",0
21Q4OsA95Vb2TURFpeTIcg,"Surreal New Years Eve at the Hilton","Surreal New Years Eve at the Hilton - South Loop - Chicago, IL",1,3,"Nightlife, METADATA","Chicago, IL 60605",,,,,,,,,,,,,,,,,,,,,,,0
22GkDUHxH3xBmGO0_g4GVQ,"Dunkin' Donuts","Dunkin' Donuts - The Loop - Chicago, IL",2,2,"Food, Donuts, METADATA","201 N Clark St (between Haddock Pl & Lake St) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.dunkindonuts.com,"(312) 578-9008",0
24sB8bOQneWRVBi9N1VY5Q,"Corner Bakery Cafe","Corner Bakery Cafe - The Loop - Chicago, IL",45,4,"Restaurants, Sandwiches, Breakfast & Brunch, METADATA","233 S Wacker Dr Chicago, IL 60601 Neighborhood: The Loop","Mon-Fri 6 am - 4 pm",Yes,Yes,,Casual,No,$,No,Yes,Yes,No,Yes,Free,Lunch,No,,,No,,Yes,http://www.cornerbakerycafe.com,"(312) 466-0200",2
24WqBsmrWPYEsI0ys3ZWWA,"Ancient Healing Chicago","Ancient Healing Chicago - CLOSED - Near Southside - Chicago, IL",2,5,"Health and Medical, Acupuncture, METADATA","1455 S Michigan Ave Ste 230 (at 14th St) Chicago, IL 60605 Neighborhood: Near Southside",,,,,,,,,,,,,,,,,,,,,http://ancienthealingchicago.com,"(312) 513-2554",0
2a5LBuNC1hQNOS9pbaRIkQ,"After Dark at The Art Institute","After Dark at The Art Institute - The Loop - Chicago, IL",3,4,"Local Flavor, Arts & Entertainment, METADATA","159 E Monroe St Chicago, IL 60601 Neighborhood: The Loop",,No,,,,,,,,,,,,,,,,,,,,"(877) 307-4242",1
2AH6AcX1L6sNX60GUsEwVA,"Argo Tea","Argo Tea - The Loop - Chicago, IL",174,4,"Food, Coffee & Tea, METADATA","16 W Randolph St (between State St & Wabash Ave) Chicago, IL 60601 Neighborhood: The Loop","Mon 6:30 am - 10 pm Tue-Fri 6:30 am - 11 pm Sat 8 am - 11 pm Sun 8 am - 9 pm",,Yes,Street,,,$,,,,,No,Free,,,,,,,Yes,http://www.argotea.com,"(312) 324-3899",13
2ai5kEKuLQ_lGmKs5x81Tw,Starbucks,"Starbucks - The Loop - Chicago, IL",8,4,"Food, Coffee & Tea, METADATA","17 E Monroe St (between State St & Wabash Ave) Chicago, IL 60603 Neighborhood: The Loop",,,Yes,,,,$,,,,,No,,,,,,,,,http://www.starbucks.com,"(312) 332-0248",1
2BxHjDHNq2342L_cMsSNgg,"American Apparel","American Apparel - The Loop - Chicago, IL",9,4,"Shopping, Fashion, METADATA","39 State St. (between Madison St & Monroe St) Chicago, IL 60603 Neighborhood: The Loop","Mon-Sat 10 am - 9 pm Sun 11 am - 6 pm",,Yes,Street,,,$$$,,,,,,,,,,,,,Yes,http://americanapparel.net,"(312) 658-0672",3
2BxHkSktvRjxZ6Be9Y4NVw,Starbucks,"Starbucks - The Loop - Chicago, IL",20,4,"Food, Coffee & Tea, METADATA","39 S La Salle St (between Arcade Pl & Monroe St) Chicago, IL 60603 Neighborhood: The Loop",,,Yes,Street,,,$,,,,,Yes,Free,,,,,,,Yes,http://www.starbucks.com,"(312) 781-0854",4
2CWs-l5YJSNgRN77erAXbw,Falafill,"Falafill - The Loop - Chicago, IL",20,5,"Restaurants, Middle Eastern, Vegetarian, METADATA","72 E Adams St Chicago, IL 60604 Neighborhood: The Loop","Mon-Fri 11 am - 8 pm",Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,No,Lunch,No,Average,,No,Yes,,http://eatfalafill.com,"(312) 360-9400",1
2fMPAjajtxmcaJmAIaZ7Eg,"Utrecht Art Supplies","Utrecht Art Supplies - The Loop - Chicago, IL",12,4,"Shopping, Arts & Crafts, Art Supplies, METADATA","33 S Wabash Ave Chicago, IL 60603 Neighborhood: The Loop","Mon-Fri 8 am - 7 pm Sat 9 am - 7 pm Sun 10 am - 6 pm",,Yes,Street,,,$$,,,,,,,,,,,,,Yes,http://www.utrechtart.com,"(312) 922-7565",1
2fUEU9X3sKA52G45edMizA,RLJewelers,"RLJewelers - The Loop - Chicago, IL",15,5,"Shopping, Jewelry, METADATA","21 N Wabash Ave Chicago, IL 60602 Neighborhood: The Loop","Mon-Fri 10:30 am - 5:30 pm Sat 10:30 am - 5 pm",,Yes,Street,,,$$,,,,,,,,,,,,,Yes,http://www.rljewelerschicago.com,"(312) 251-1377",6
2fZ02ae7kZG9PW0vKjtTRQ,"Protein Bar","Protein Bar - The Loop - Chicago, IL",46,4,"Food, Juice Bars & Smoothies, Restaurants, Sandwiches, METADATA","10 W Lake St (between Wabash Ave & Dearborn St) Chicago, IL 60601 Neighborhood: The Loop","Mon-Fri 7 am - 9 pm Sat 10 am - 8 pm Sun 10 am - 6 pm",Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,,Lunch,No,Average,Casual,No,Yes,,http://www.proteinbarchicago.com,"(312) 629-3609",3
2g63sTi0w1aB6avw7rP69w,"Halsted Street Deli","Halsted Street Deli - The Loop - Chicago, IL",25,3,"Restaurants, Delis, METADATA","400 S La Salle St (between Van Buren St & Congress Pky) Chicago, IL 60605 Neighborhood: The Loop","Mon-Fri 6 am - 2:30 pm",Yes,No,"Garage, Street",Casual,No,$,No,Yes,Yes,No,No,,Lunch,No,Average,,Yes,,Yes,http://www.halstedstreetdeli.com,"(312) 447-0412",5
2gmthMUNBttWUIugJAnOkw,"Close Up 2","Close Up 2 - The Loop - Chicago, IL",27,4,"Arts & Entertainment, Jazz & Blues, Nightlife, Bars, Music Venues, METADATA","416 S Clark St (between Van Buren St & Congress Pky) Chicago, IL 60605 Neighborhood: The Loop","Wed-Fri 4 pm - 2 am Sat 9 pm - 3 am",No,Yes,Street,,Yes,$$,,,,,No,,,"Full Bar","Very Loud",,No,,Yes,http://www.closeup2jazz.com,"(312) 385-1111",6
2Gvg-l2UBRpb7sGxR0aZPA,"Alexander James L","Alexander James L - The Loop - Chicago, IL",2,3,"Professional Services, Lawyers, METADATA","79 W Monroe St (between Wabash Ave & Michigan Ave) Chicago, IL 60603 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 444-1066",0
2G_LdsOLFtHhekimlOeRcw,"Mezza Grilled Wraps and Pitas","Mezza Grilled Wraps and Pitas - The Loop - Chicago, IL",43,4,"Restaurants, Mediterranean, METADATA","225 N Michigan Ave (between Lake St & Wacker Pl) Chicago, IL 60601 Neighborhood: The Loop",,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,No,,Lunch,No,Loud,,No,,Yes,http://www.mezzagrill.com,"(312) 729-2884",1
2idH6ihDTO_qK9-y8r-hKg,"Metro Market","Metro Market - Near West Side - Chicago, IL",1,4,"Food, Convenience Stores, METADATA","300 N Canal St (at Fulton St) Chicago, IL 60606 Neighborhood: Near West Side","Mon-Fri 9 am - 8 pm Sat-Sun 10 am - 5 pm",,Yes,,,,$,,,,,,,,,,,,,,,"(312) 906-3876",1
2ldSwMPrAV59rHSOymBqWw,"MySpa Chicago","MySpa Chicago - The Loop - Chicago, IL",18,4,"Beauty and Spas, Day Spas, Event Planning & Services, Hotels, Hotels & Travel, Restaurants, METADATA","200 N Columbus Dr (between Lower South Water & Water St) Chicago, IL 60601 Neighborhood: The Loop",,,Yes,Valet,,,$$$,,No,,,No,,,No,Quiet,,No,,Yes,http://MySpaChicago.com,"(312) 946-8945",2
2Lly37VVeM39l1RS3EzqAw,"Washington Mutual","Washington Mutual - CLOSED - The Loop - Chicago, IL",3,4,"Financial Services, Banks & Credit Unions, Home Services, Real Estate, Mortgage Brokers, METADATA","230 W Monroe Street Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 201-1346",1
2mafzHdB8XlBfBqwclWkKg,"Chicago Institute of Natural Health","Chicago Institute of Natural Health - The Loop - Chicago, IL",10,4,"Health and Medical, Chiropractors, Nutritionists, Acupuncture, METADATA","8 S Michigan Ave Ste 1420 (between Madison St & Monroe St) Chicago, IL 60603 Neighborhood: The Loop","Mon 9 am - 6 pm Tue-Wed 8:30 am - 5:30 pm Thu 9 am - 6:30 pm Fri 10 am - 2 pm",,,,,,,,,,,,,,,,,,,,http://www.chicagoinh.com,"(312) 258-1338",11
2m_KBLL9Bk_dwZ5n5b11nw,"Palmer House- Hilton Hotel","Palmer House- Hilton Hotel - The Loop - Chicago, IL",342,4,"Event Planning & Services, Hotels, Hotels & Travel, METADATA","17 E Monroe St (between Wabash Ave & State St) Chicago, IL 60603 Neighborhood: The Loop",,,Yes,,,,$$$,,,,,,Paid,,,,,,,,http://www.palmerhousehiltonhotel.â€¦,"(312) 765-7343",36
2nghVWzBaF45Vl--2O6cSA,"Yelp Official Office Hours @ Freshii","Yelp Official Office Hours @ Freshii - The Loop - Chicago, IL",12,5,"Local Flavor, METADATA","200 W Monroe Chicago, IL 60606 Neighborhood: The Loop",,Yes,,,,,,,,,,,,,,,,,,,,"(312) 269-0995",0
2PIvYS7kCl4O8WD71-XjQw,"Best Imaging Solutions","Best Imaging Solutions - The Loop - Chicago, IL",2,3,"Local Services, Printing Services, METADATA","20 E Randolph St Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 357-9050",2
2svAajXvBaFJpv8pWxAc3g,"The Opportunities Group","The Opportunities Group - The Loop - Chicago, IL",15,4,"Professional Services, Employment Agencies, METADATA","53 W Jackson Blvd Ste 215 (between Wabash Ave & Michigan Ave) Chicago, IL 60604 Neighborhood: The Loop","Mon 8 am - 5:30 pm",,,,,,,,,,,,,,,,,,,,http://www.opgroup.com,"(312) 922-8898",32
2T77jRv5abRFZnzuqYCK_w,"Staffing Now","Staffing Now - The Loop - Chicago, IL",2,4,"Professional Services, Employment Agencies, METADATA","20 N Wacker Dr (between Madison St & State St) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 263-3900",2
2U4Joky5DZ3m8-HN4iM8cg,"Dawn Jackson Blatner","Dawn Jackson Blatner - The Loop - Chicago, IL",3,5,"Health and Medical, Nutritionists, METADATA","120 N LaSalle Ste 2600 Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.dawnjacksonblatner.com,"(773) 208-5777",17
2wQJD6EQTSsEKuJLysYB_g,Potbelly's,"Potbelly's - The Loop - Chicago, IL",65,4,"Restaurants, Sandwiches, METADATA","150 S Wacker Dr (between Adams St & La Salle St) Chicago, IL 60606 Neighborhood: The Loop",,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,,Lunch,No,Average,Casual,No,Yes,Yes,http://www.potbelly.com,"(312) 419-1148",24
2xezU4jZXr3SsdNVq5Ta6g,"Nicola's Pizzeria","Nicola's Pizzeria - CLOSED - The Loop - Chicago, IL",27,4,"Restaurants, Pizza, METADATA","400 S Financial Pl (between Van Buren St & Congress Pky) Chicago, IL 60605 Neighborhood: The Loop",,Yes,Yes,,Casual,No,$,No,No,Yes,No,Yes,,Lunch,No,Average,,No,Yes,Yes,,"(312) 583-1234",3
2zhHulwNrtph6BPQK_lQ1w,"OK Cleaners","OK Cleaners - Printer's Row - Chicago, IL",4,4,"Local Services, Dry Cleaning & Laundry, METADATA","703 S Dearborn St. (between Harrison St & Polk St) Chicago, IL 60605 Neighborhoods: Printer's Row, South Loop",,,Yes,,,,$$,,,,,,,,,,,,,,,"(312) 939-2973",1
